Longitude[deg], Latitude[deg], Radiance
24.936199 7.477200 0.018874
24.944399 7.476900 0.024043
24.952599 7.476500 0.055058
24.962000 7.476100 0.044720
24.697699 7.475100 0.034341
24.710400 7.474700 0.039510
24.715099 7.474400 0.044680
24.723200 7.474000 0.039510
24.732500 7.473600 0.034341
24.740700 7.473300 0.034341
24.748699 7.472900 0.024002
24.756800 7.472500 0.039510
24.764799 7.472200 0.034341
24.774000 7.471800 0.034341
24.782200 7.471500 0.024002
24.790298 7.471100 0.049849
24.799599 7.470700 0.034341
24.807800 7.470400 0.044680
24.815899 7.470000 0.044680
24.825199 7.469600 0.039510
24.833399 7.469300 0.039510
24.842699 7.468900 0.039510
24.850899 7.468500 0.044680
24.858999 7.468200 0.029172
24.868399 7.467800 0.039510
24.875399 7.467400 0.039510
24.884699 7.467100 0.029172
24.893999 7.466700 0.034341
24.902199 7.466300 0.044680
24.910299 7.466000 0.039510
24.918499 7.465600 0.039510
24.927900 7.465200 0.034341
24.936100 7.464900 0.029172
24.944300 7.464500 0.039510
24.953699 7.464100 0.029172
24.961899 7.463800 0.039510
24.696499 7.462700 0.039471
24.710400 7.462300 0.039471
24.715099 7.462000 0.034302
24.723200 7.461600 0.044640
24.731298 7.461300 0.044640
24.740599 7.460900 0.039471
24.748800 7.460500 0.044640
24.756800 7.460200 0.044640
24.764799 7.459800 0.044640
24.774000 7.459400 0.039471
24.782099 7.459100 0.034302
24.790199 7.458700 0.034302
24.799398 7.458300 0.034302
24.807499 7.458000 0.034302
24.816900 7.457600 0.044640
24.825100 7.457300 0.029133
24.833199 7.456900 0.034302
24.841400 7.456500 0.029133
24.850698 7.456200 0.029133
24.858900 7.455800 0.039471
24.868200 7.455400 0.034302
24.876400 7.455100 0.039471
24.884600 7.454700 0.039471
24.892700 7.454300 0.039471
24.901999 7.454000 0.029133
24.910200 7.453600 0.039471
24.918400 7.453200 0.034302
24.926600 7.452900 0.039471
24.935999 7.452500 0.049810
24.944199 7.452100 0.034302
24.953600 7.451800 0.044640
24.961800 7.451400 0.044640
24.697599 7.450300 0.029092
24.710400 7.449900 0.034261
24.715000 7.449600 0.039431
24.723099 7.449200 0.039431
24.731298 7.448900 0.039431
24.739399 7.448500 0.029092
24.748699 7.448200 0.029092
24.756599 7.447800 0.044600
24.764599 7.447400 0.044600
24.773899 7.447100 0.044600
24.781898 7.446700 0.039431
24.789999 7.446300 0.034261
24.799299 7.446000 0.044600
24.807400 7.445600 0.065277
24.815599 7.445300 0.034261
24.824900 7.444900 0.034261
24.833099 7.444500 0.034261
24.841299 7.444200 0.034261
24.850599 7.443800 0.029092
24.858799 7.443400 0.044600
24.868099 7.443100 0.023923
24.876299 7.442700 0.023923
24.884499 7.442300 0.029092
24.892599 7.442000 0.039431
24.901999 7.441600 0.044600
24.910099 7.441200 0.044600
24.918299 7.440900 0.034261
24.926500 7.440500 0.039431
24.935900 7.440100 0.044600
24.944099 7.439800 0.044600
24.953499 7.439400 0.039431
24.961699 7.439000 0.044600
24.696299 7.438000 0.039390
24.710199 7.437600 0.044560
24.714899 7.437200 0.029052
24.723000 7.436900 0.039390
24.732300 7.436500 0.039390
24.739300 7.436200 0.049729
24.748499 7.435800 0.039390
24.756500 7.435400 0.034221
24.764500 7.435100 0.060067
24.773699 7.434700 0.044560
24.781799 7.434300 0.029052
24.789900 7.434000 0.018713
24.799200 7.433600 0.029052
24.807299 7.433200 0.039390
24.815500 7.432900 0.034221
24.824799 7.432500 0.039390
24.833000 7.432200 0.039390
24.842299 7.431800 0.039390
24.850500 7.431400 0.029052
24.858700 7.431100 0.039390
24.866800 7.430700 0.039390
24.876200 7.430300 0.034221
24.884300 7.430000 0.039390
24.892500 7.429600 0.029052
24.900700 7.429200 0.034221
24.910099 7.428900 0.039390
24.918200 7.428500 0.044560
24.927599 7.428100 0.039390
24.935799 7.427800 0.044560
24.944000 7.427400 0.029052
24.953299 7.427000 0.029052
24.961500 7.426700 0.039390
24.696100 7.425600 0.039350
24.710100 7.425200 0.039350
24.714699 7.424900 0.044519
24.722799 7.424500 0.029011
24.732100 7.424100 0.039350
24.740200 7.423800 0.044519
24.748299 7.423400 0.044519
24.756199 7.423100 0.034181
24.764200 7.422700 0.023842
24.773499 7.422300 0.023842
24.781599 7.422000 0.034181
24.789799 7.421600 0.039350
24.799099 7.421200 0.044519
24.807199 7.420900 0.049688
24.816599 7.420500 0.060027
24.824699 7.420100 0.029011
24.832899 7.419800 0.034181
24.842199 7.419400 0.034181
24.850399 7.419000 0.029011
24.858599 7.418700 0.039350
24.866699 7.418300 0.023842
24.876099 7.418000 0.034181
24.884199 7.417600 0.018673
24.892399 7.417200 0.034181
24.900599 7.416900 0.034181
24.910000 7.416500 0.049688
24.918200 7.416100 0.054858
24.926300 7.415800 0.049688
24.935699 7.415400 0.023842
24.943899 7.415000 0.034181
24.952099 7.414700 0.044519
24.961399 7.414300 0.039350
24.697100 7.413200 0.034142
24.709799 7.412800 0.023803
24.714499 7.412500 0.028972
24.722599 7.412100 0.044480
24.730700 7.411800 0.044480
24.739899 7.411400 0.039311
24.747999 7.411100 0.028972
24.755899 7.410700 0.034142
24.764000 7.410300 0.039311
24.773300 7.410000 0.065157
24.781399 7.409600 0.034142
24.789598 7.409200 0.049649
24.798899 7.408900 0.034142
24.807100 7.408500 0.028972
24.816399 7.408100 0.039311
24.824600 7.407800 0.034142
24.832800 7.407400 0.028972
24.840899 7.407000 0.039311
24.850300 7.406700 0.028972
24.858500 7.406300 0.034142
24.866600 7.406000 0.039311
24.875999 7.405600 0.028972
24.884100 7.405200 0.039311
24.892300 7.404900 0.039311
24.901699 7.404500 0.034142
24.909899 7.404100 0.034142
24.917999 7.403800 0.044480
24.927399 7.403400 0.044480
24.935600 7.403000 0.034142
24.943800 7.402700 0.049649
24.952000 7.402300 0.039311
24.961399 7.401900 0.049649
24.696699 7.400900 0.028932
24.709499 7.400500 0.028932
24.714100 7.400100 0.034101
24.722300 7.399800 0.023763
24.730400 7.399400 0.034101
24.739599 7.399000 0.044440
24.747700 7.398700 0.039270
24.755699 7.398300 0.039270
24.763800 7.398000 0.034101
24.773100 7.397600 0.034101
24.781300 7.397200 0.034101
24.789499 7.396900 0.034101
24.798800 7.396500 0.039270
24.806999 7.396100 0.034101
24.815199 7.395800 0.034101
24.824499 7.395400 0.039270
24.832699 7.395000 0.039270
24.840799 7.394700 0.034101
24.850199 7.394300 0.044440
24.858299 7.393900 0.039270
24.867699 7.393600 0.034101
24.875900 7.393200 0.018593
24.883999 7.392800 0.044440
24.893400 7.392500 0.044440
24.901499 7.392100 0.049609
24.909698 7.391700 0.044440
24.917900 7.391400 0.039270
24.926100 7.391000 0.039270
24.935499 7.390600 0.044440
24.943699 7.390300 0.044440
24.951899 7.389900 0.054778
24.961300 7.389500 0.044440
24.695200 7.388500 0.059907
24.709200 7.388100 0.044399
24.713799 7.387800 0.034061
24.722000 7.387400 0.034061
24.731298 7.387000 0.028892
24.738199 7.386700 0.028892
24.747499 7.386300 0.039230
24.755600 7.386000 0.028892
24.763699 7.385600 0.039230
24.772999 7.385200 0.034061
24.781199 7.384900 0.034061
24.789400 7.384500 0.054738
24.798698 7.384100 0.044399
24.806900 7.383800 0.028892
24.814999 7.383400 0.034061
24.824400 7.383000 0.044399
24.832600 7.382700 0.054738
24.841900 7.382300 0.039230
24.850100 7.381900 0.039230
24.858200 7.381600 0.044399
24.867599 7.381200 0.023722
24.875799 7.380800 0.034061
24.883900 7.380500 0.034061
24.892099 7.380100 0.028892
24.901400 7.379700 0.034061
24.909599 7.379400 0.028892
24.917799 7.379000 0.039230
24.925999 7.378700 0.049569
24.935400 7.378300 0.044399
24.943600 7.377900 0.039230
24.952999 7.377500 0.054738
24.961199 7.377200 0.039230
24.696100 7.376100 0.039190
24.708899 7.375700 0.039190
24.713600 7.375400 0.054697
24.721800 7.375000 0.054697
24.731100 7.374700 0.044359
24.737999 7.374300 0.044359
24.747299 7.373900 0.059867
24.755499 7.373600 0.023682
24.764799 7.373200 0.049528
24.772999 7.372900 0.044359
24.781099 7.372500 0.034020
24.790400 7.372100 0.044359
24.798599 7.371800 0.044359
24.806799 7.371400 0.059867
24.814899 7.371000 0.049528
24.824299 7.370700 0.049528
24.832499 7.370300 0.034020
24.841799 7.369900 0.039190
24.849998 7.369600 0.039190
24.858099 7.369200 0.034020
24.866299 7.368800 0.039190
24.875700 7.368500 0.044359
24.883799 7.368100 0.059867
24.892000 7.367800 0.059867
24.900200 7.367400 0.034020
24.909500 7.367000 0.034020
24.917700 7.366700 0.054697
24.927099 7.366300 0.059867
24.935299 7.365900 0.049528
24.943499 7.365500 0.044359
24.952900 7.365200 0.044359
24.961100 7.364800 0.049528
24.696100 7.363800 0.044320
24.708899 7.363400 0.028812
24.713499 7.363000 0.028812
24.721600 7.362700 0.044320
24.730900 7.362300 0.059828
24.737900 7.362000 0.039151
24.747200 7.361600 0.033981
24.755400 7.361200 0.013304
24.764700 7.360900 0.039151
24.772900 7.360500 0.049489
24.781000 7.360100 0.049489
24.789200 7.359800 0.044320
24.798500 7.359400 0.033981
24.806700 7.359000 0.028812
24.814800 7.358700 0.044320
24.824200 7.358300 0.044320
24.832399 7.357900 0.059828
24.841700 7.357600 0.023643
24.849899 7.357200 0.033981
24.858000 7.356800 0.049489
24.866199 7.356500 0.049489
24.875599 7.356100 0.028812
24.883799 7.355700 0.049489
24.891899 7.355400 0.039151
24.901299 7.355000 0.044320
24.909500 7.354600 0.049489
24.917700 7.354300 0.064997
24.927000 7.353900 0.054658
24.935200 7.353500 0.059828
24.943399 7.353200 0.033981
24.952799 7.352800 0.033981
24.960999 7.352400 0.028812
24.695999 7.351400 0.033941
24.708700 7.351000 0.039110
24.713400 7.350700 0.033941
24.721498 7.350300 0.039110
24.730799 7.349900 0.059787
24.739000 7.349600 0.044279
24.747099 7.349200 0.023602
24.755299 7.348900 0.023602
24.763399 7.348500 0.033941
24.772799 7.348100 0.049449
24.780899 7.347800 0.039110
24.789099 7.347400 0.033941
24.798399 7.347000 0.044279
24.807699 7.346700 0.049449
24.815899 7.346300 0.039110
24.824099 7.345900 0.054618
24.832199 7.345600 0.039110
24.841599 7.345200 0.028772
24.849800 7.344800 0.028772
24.857899 7.344500 0.049449
24.866100 7.344100 0.054618
24.875500 7.343700 0.044279
24.883699 7.343400 0.044279
24.891899 7.343000 0.023602
24.901199 7.342600 0.044279
24.909399 7.342300 0.049449
24.918798 7.341900 0.028772
24.926899 7.341500 0.028772
24.935099 7.341200 0.044279
24.943300 7.340800 0.054618
24.952700 7.340400 0.028772
24.960899 7.340100 0.049449
24.695900 7.339000 0.033901
24.708599 7.338600 0.039070
24.713299 7.338300 0.044239
24.721399 7.337900 0.049408
24.730700 7.337600 0.044239
24.737700 7.337200 0.039070
24.747099 7.336900 0.049408
24.755199 7.336500 0.054578
24.763399 7.336100 0.028731
24.772699 7.335800 0.033901
24.780800 7.335400 0.039070
24.789000 7.335000 0.049408
24.798300 7.334700 0.039070
24.806499 7.334300 0.033901
24.815800 7.333900 0.033901
24.823999 7.333600 0.028731
24.832100 7.333200 0.028731
24.841499 7.332800 0.028731
24.849699 7.332500 0.028731
24.857800 7.332100 0.033901
24.867199 7.331700 0.023562
24.874199 7.331400 0.033901
24.883600 7.331000 0.044239
24.891800 7.330700 0.033901
24.901199 7.330300 0.039070
24.909399 7.329900 0.049408
24.917500 7.329600 0.049408
24.926800 7.329200 0.033901
24.934999 7.328800 0.033901
24.943199 7.328500 0.054578
24.952599 7.328100 0.044239
24.960800 7.327700 0.049408
24.695799 7.326700 0.044199
24.708500 7.326300 0.044199
24.713200 7.325900 0.033860
24.721300 7.325600 0.049368
24.730598 7.325200 0.028691
24.738800 7.324900 0.028691
24.747000 7.324500 0.044199
24.755100 7.324100 0.033860
24.763300 7.323800 0.044199
24.772600 7.323400 0.039029
24.780699 7.323000 0.039029
24.789999 7.322700 0.033860
24.798199 7.322300 0.039029
24.806400 7.321900 0.044199
24.815699 7.321600 0.049368
24.823799 7.321200 0.049368
24.831999 7.320900 0.044199
24.841400 7.320500 0.049368
24.849499 7.320100 0.044199
24.857698 7.319800 0.039029
24.867100 7.319400 0.044199
24.875299 7.319000 0.049368
24.883499 7.318700 0.054537
24.891699 7.318300 0.044199
24.900999 7.317900 0.039029
24.909300 7.317600 0.033860
24.917398 7.317200 0.044199
24.925499 7.316800 0.044199
24.934900 7.316500 0.039029
24.943100 7.316100 0.044199
24.952499 7.315700 0.039029
24.960800 7.315400 0.049368
24.695700 7.314300 0.049329
24.708399 7.313900 0.028652
24.713099 7.313600 0.038990
24.721199 7.313200 0.038990
24.730499 7.312900 0.038990
24.737499 7.312500 0.038990
24.746799 7.312100 0.033821
24.754999 7.311800 0.023483
24.763100 7.311400 0.023483
24.771299 7.311000 0.028652
24.780600 7.310700 0.044160
24.789900 7.310300 0.028652
24.798100 7.309900 0.028652
24.806299 7.309600 0.049329
24.814400 7.309200 0.044160
24.823700 7.308900 0.044160
24.831900 7.308500 0.049329
24.840099 7.308100 0.033821
24.849400 7.307800 0.044160
24.857599 7.307400 0.038990
24.866999 7.307000 0.033821
24.875200 7.306700 0.049329
24.883400 7.306300 0.023483
24.891600 7.305900 0.064837
24.900900 7.305600 0.044160
24.909100 7.305200 0.028652
24.917200 7.304800 0.038990
24.925400 7.304500 0.028652
24.934799 7.304100 0.044160
24.944199 7.303700 0.018313
24.952400 7.303400 0.033821
24.960699 7.303000 0.054498
24.695599 7.301900 0.044119
24.708399 7.301600 0.059627
24.712999 7.301200 0.038950
24.721100 7.300900 0.064796
24.730400 7.300500 0.044119
24.738499 7.300100 0.059627
24.746700 7.299800 0.044119
24.754900 7.299400 0.049288
24.762999 7.299000 0.038950
24.772299 7.298700 0.038950
24.780499 7.298300 0.044119
24.788700 7.298000 0.028611
24.797998 7.297600 0.033781
24.806200 7.297200 0.044119
24.814299 7.296900 0.033781
24.823599 7.296500 0.018273
24.831799 7.296100 0.033781
24.841200 7.295800 0.038950
24.849298 7.295400 0.033781
24.857500 7.295000 0.044119
24.866899 7.294700 0.033781
24.875099 7.294300 0.038950
24.883299 7.293900 0.038950
24.891499 7.293600 0.028611
24.900799 7.293200 0.059627
24.908998 7.292800 0.033781
24.917099 7.292500 0.033781
24.925299 7.292100 0.033781
24.934700 7.291700 0.038950
24.942900 7.291400 0.038950
24.952400 7.291000 0.028611
24.960600 7.290600 0.018273
24.694300 7.289600 0.033740
24.708300 7.289200 0.038910
24.712900 7.288900 0.054417
24.720999 7.288500 0.044079
24.730299 7.288100 0.054417
24.737299 7.287800 0.044079
24.746599 7.287400 0.033740
24.755899 7.287000 0.033740
24.762899 7.286700 0.044079
24.771099 7.286300 0.018232
24.780399 7.286000 0.028571
24.789700 7.285600 0.033740
24.797899 7.285200 0.028571
24.806099 7.284900 0.044079
24.814199 7.284500 0.033740
24.823500 7.284100 0.044079
24.831699 7.283800 0.044079
24.841099 7.283400 0.033740
24.849298 7.283000 0.049248
24.857399 7.282700 0.054417
24.866800 7.282300 0.044079
24.875000 7.281900 0.049248
24.883200 7.281600 0.038910
24.891300 7.281200 0.038910
24.900700 7.280800 0.038910
24.908899 7.280500 0.028571
24.917099 7.280100 0.018232
24.925299 7.279700 0.044079
24.934700 7.279400 0.044079
24.942900 7.279000 0.033740
24.952400 7.278600 0.038910
24.960600 7.278300 0.033740
24.694199 7.277200 0.028531
24.708199 7.276800 0.033700
24.712799 7.276500 0.038869
24.720900 7.276100 0.049208
24.730200 7.275800 0.049208
24.737200 7.275400 0.044038
24.746500 7.275000 0.044038
24.754700 7.274700 0.038869
24.762800 7.274300 0.044038
24.772099 7.274000 0.033700
24.780300 7.273600 0.049208
24.788500 7.273200 0.044038
24.797800 7.272900 0.028531
24.806000 7.272500 0.028531
24.814100 7.272100 0.044038
24.823500 7.271800 0.044038
24.831600 7.271400 0.038869
24.841000 7.271000 0.059546
24.848000 7.270700 0.033700
24.857399 7.270300 0.038869
24.866699 7.269900 0.038869
24.874899 7.269600 0.038869
24.883099 7.269200 0.044038
24.891300 7.268800 0.044038
24.899399 7.268500 0.038869
24.908800 7.268100 0.054377
24.917000 7.267700 0.049208
24.925299 7.267400 0.044038
24.933500 7.267000 0.038869
24.942900 7.266600 0.038869
24.952400 7.266300 0.049208
24.960600 7.265900 0.054377
24.695200 7.264900 0.043999
24.708000 7.264500 0.028492
24.712700 7.264100 0.028492
24.720798 7.263800 0.043999
24.730200 7.263400 0.043999
24.737099 7.263100 0.033661
24.746500 7.262700 0.038830
24.754599 7.262300 0.043999
24.762800 7.262000 0.038830
24.772099 7.261600 0.033661
24.780300 7.261200 0.028492
24.788399 7.260900 0.028492
24.797699 7.260500 0.033661
24.805899 7.260100 0.033661
24.815199 7.259800 0.038830
24.823399 7.259400 0.033661
24.831499 7.259000 0.028492
24.840899 7.258700 0.028492
24.849100 7.258300 0.049169
24.857300 7.257900 0.059507
24.865499 7.257600 0.049169
24.874800 7.257200 0.059507
24.882999 7.256900 0.054338
24.891199 7.256500 0.054338
24.900599 7.256100 0.038830
24.908800 7.255700 0.038830
24.917000 7.255400 0.043999
24.926399 7.255000 0.049169
24.934700 7.254600 0.028492
24.942900 7.254300 0.043999
24.952299 7.253900 0.033661
24.960600 7.253500 0.049169
24.695099 7.252500 0.038790
24.707899 7.252100 0.028451
24.712500 7.251800 0.043959
24.720699 7.251400 0.043959
24.730099 7.251100 0.033620
24.737099 7.250700 0.033620
24.746399 7.250300 0.043959
24.754499 7.250000 0.043959
24.762699 7.249600 0.049128
24.771999 7.249200 0.054297
24.780199 7.248900 0.043959
24.788399 7.248500 0.043959
24.797699 7.248100 0.049128
24.805799 7.247800 0.049128
24.813999 7.247400 0.054297
24.823299 7.247100 0.028451
24.831499 7.246700 0.059467
24.840799 7.246300 0.043959
24.848999 7.246000 0.038790
24.857199 7.245600 0.028451
24.865400 7.245200 0.054297
24.874800 7.244900 0.033620
24.882999 7.244500 0.054297
24.891199 7.244100 0.043959
24.900599 7.243800 0.049128
24.908800 7.243400 0.049128
24.917000 7.243000 0.049128
24.925200 7.242700 0.049128
24.934700 7.242300 0.033620
24.942900 7.241900 0.049128
24.952299 7.241500 0.049128
24.960600 7.241200 0.054297
24.693699 7.240200 0.033580
24.707699 7.239800 0.033580
24.712399 7.239400 0.054257
24.720600 7.239100 0.028411
24.729898 7.238700 0.054257
24.736898 7.238300 0.033580
24.746300 7.238000 0.028411
24.754499 7.237600 0.033580
24.762600 7.237300 0.028411
24.771999 7.236900 0.033580
24.780100 7.236500 0.038749
24.788300 7.236200 0.043919
24.797600 7.235800 0.054257
24.805799 7.235400 0.033580
24.813900 7.235100 0.033580
24.822100 7.234700 0.033580
24.831400 7.234300 0.038749
24.840799 7.234000 0.043919
24.848999 7.233600 0.049088
24.857199 7.233200 0.038749
24.866499 7.232900 0.028411
24.874699 7.232500 0.043919
24.882900 7.232100 0.028411
24.891199 7.231800 0.049088
24.900499 7.231400 0.043919
24.908800 7.231000 0.033580
24.917000 7.230700 0.038749
24.926399 7.230300 0.028411
24.934599 7.229900 0.028411
24.942900 7.229600 0.033580
24.952400 7.229200 0.043919
24.960600 7.228800 0.038749
24.693600 7.227800 0.028370
24.707600 7.227400 0.023201
24.712299 7.227100 0.043878
24.720499 7.226700 0.049047
24.728600 7.226400 0.043878
24.736799 7.226000 0.033540
24.746199 7.225600 0.059386
24.754299 7.225300 0.033540
24.763699 7.224900 0.049047
24.771900 7.224500 0.049047
24.779999 7.224200 0.043878
24.788198 7.223800 0.043878
24.797499 7.223400 0.038709
24.805700 7.223100 0.033540
24.814999 7.222700 0.043878
24.821999 7.222300 0.033540
24.831400 7.222000 0.028370
24.840700 7.221600 0.043878
24.848900 7.221200 0.038709
24.857100 7.220900 0.033540
24.865299 7.220500 0.043878
24.874699 7.220100 0.038709
24.882900 7.219800 0.028370
24.891100 7.219400 0.038709
24.899300 7.219000 0.028370
24.908699 7.218700 0.033540
24.917000 7.218300 0.038709
24.925200 7.217900 0.028370
24.934599 7.217600 0.023201
24.942999 7.217200 0.033540
24.952400 7.216800 0.033540
24.960600 7.216500 0.033540
24.694599 7.213900 0.038670
24.707499 7.213500 0.038670
24.712099 7.213200 0.054178
24.720299 7.212800 0.033500
24.729700 7.212400 0.043839
24.736700 7.212100 0.033500
